timestamp,initial_price,initial_atr,baseline_pnl,strategy_pnl,pnl_improvement,label
2025-10-22 17:45:00,184.79,0.8083736045518723,-18.478999999999814,-18.478999999999814,0.0,-1
2025-10-22 17:50:00,185.58,0.8192040613695963,-18.55799999999988,-18.55799999999988,0.0,-1
2025-10-22 17:55:00,186.52,0.7914037712717685,-18.651999999999873,-18.651999999999873,0.0,-1
2025-10-22 18:00:00,185.32,0.7770177876094976,-18.53199999999987,-18.53199999999987,0.0,-1
2025-10-22 18:05:00,185.05,0.7715165170659632,-18.504999999999825,-18.504999999999825,0.0,-1
2025-10-22 18:10:00,185.0,0.8264081944183939,-18.499999999999943,-18.499999999999943,0.0,-1
2025-10-22 18:15:00,184.71,0.8252361805313659,-18.470999999999833,-18.470999999999833,0.0,-1
2025-10-22 18:20:00,183.15,0.8291478819219823,-18.31499999999977,-18.31499999999977,0.0,-1
2025-10-22 18:25:00,182.6,0.8084944617846973,-18.259999999999934,-18.259999999999934,0.0,-1
2025-10-22 18:30:00,182.66,0.8007448573715038,-18.26599999999985,-18.26599999999985,0.0,-1
2025-10-22 18:35:00,183.1,0.7864059389878246,-18.30999999999989,-18.30999999999989,0.0,-1
2025-10-22 18:40:00,182.74,0.7923769433458375,-18.27399999999983,-18.27399999999983,0.0,-1
2025-10-22 18:45:00,183.32,0.7822071616782781,-18.331999999999766,-18.331999999999766,0.0,-1
2025-10-22 18:50:00,183.3,0.7634780787012589,-18.329999999999984,-18.329999999999984,0.0,-1
2025-10-22 18:55:00,185.54,0.7432296445083112,-18.553999999999746,-18.553999999999746,0.0,-1
2025-10-22 19:00:00,185.09,0.771570384186288,-18.508999999999958,-18.508999999999958,0.0,-1
2025-10-22 19:05:00,184.71,0.770029642458696,-18.470999999999833,-18.470999999999833,0.0,-1
2025-10-22 19:10:00,183.83,0.7514560965687885,-18.382999999999754,-18.382999999999754,0.0,-1
2025-10-22 19:15:00,183.3,0.7342092325281602,-18.329999999999984,-18.329999999999984,0.0,-1
2025-10-22 19:20:00,183.03,0.7267657159190076,-18.30299999999994,-18.30299999999994,0.0,-1
2025-10-22 19:25:00,182.9,0.7027110219247918,-18.289999999999793,-18.289999999999793,0.0,-1
2025-10-22 19:30:00,183.29,0.687517377501591,-18.328999999999667,-18.328999999999667,0.0,-1
2025-10-22 19:35:00,184.11,0.681980421965762,-18.41099999999983,-18.41099999999983,0.0,-1
2025-10-22 19:40:00,184.37,0.7018389632539225,-18.43699999999984,-18.43699999999984,0.0,-1
2025-10-22 19:45:00,184.0,0.6824218944500694,-18.39999999999975,-18.39999999999975,0.0,-1
2025-10-22 19:50:00,184.17,0.7001060448464935,-18.416999999999746,-18.416999999999746,0.0,-1
2025-10-22 19:55:00,183.99,0.9586698987860292,-18.398999999999717,-18.398999999999717,0.0,-1
2025-10-22 20:00:00,183.84,0.9616220488727414,-18.383999999999787,-18.383999999999787,0.0,-1
2025-10-22 20:05:00,184.33,0.9500776168104036,-18.43299999999971,-18.43299999999971,0.0,-1
2025-10-22 20:10:00,183.66,0.92292921560966,-18.365999999999758,-18.365999999999758,0.0,-1
2025-10-22 20:15:00,183.61,0.9198628430661125,-18.360999999999876,-18.360999999999876,0.0,-1
2025-10-22 20:20:00,183.11,0.9005869257042478,-18.310999999999638,-18.310999999999638,0.0,-1
2025-10-22 20:25:00,184.04,0.8648307167253734,-18.403999999999883,-18.403999999999883,0.0,-1
2025-10-22 20:30:00,183.98,0.8680570941021322,-18.397999999999968,-18.397999999999968,0.0,-1
2025-10-22 20:35:00,184.19,0.8724815873805518,-18.418999999999812,-18.418999999999812,0.0,-1
2025-10-22 20:40:00,184.33,0.8351614739962263,-18.43299999999971,-18.43299999999971,0.0,-1
2025-10-22 20:45:00,184.14,0.7940785115679239,-18.41399999999993,-18.41399999999993,0.0,-1
2025-10-22 20:50:00,184.06,0.7837871893130726,-18.405999999999665,-18.405999999999665,0.0,-1
2025-10-22 20:55:00,183.65,0.760659532933568,-18.364999999999725,-18.364999999999725,0.0,-1
2025-10-22 21:00:00,183.67,0.8470409948668846,-18.36699999999979,-18.36699999999979,0.0,-1
2025-10-22 21:05:00,184.16,0.8572523523763935,-18.415999999999997,-18.415999999999997,0.0,-1
2025-10-22 21:10:00,183.84,0.9488771843495094,-18.383999999999787,-18.383999999999787,0.0,-1
2025-10-22 21:15:00,183.34,0.9375288140388296,-18.333999999999833,-18.333999999999833,0.0,-1
2025-10-22 21:20:00,183.16,0.9341338987503408,-18.315999999999804,-18.315999999999804,0.0,-1
2025-10-22 21:25:00,183.12,0.9559814774110315,-18.311999999999955,-18.311999999999955,0.0,-1
2025-10-22 21:30:00,183.57,0.9591256575959578,-18.356999999999744,-18.356999999999744,0.0,-1
2025-10-22 21:35:00,182.61,0.9434738249105329,-18.260999999999683,-18.260999999999683,0.0,-1
2025-10-22 21:40:00,182.26,0.9425114088454953,-18.225999999999942,-18.225999999999942,0.0,-1
2025-10-22 21:45:00,182.43,0.9273320224993878,-18.242999999999654,-18.242999999999654,0.0,-1
2025-10-22 21:50:00,181.57,0.911808306606575,-18.15699999999964,-18.15699999999964,0.0,-1
2025-10-22 21:55:00,181.66,0.8738219989918193,-18.165999999999656,-18.165999999999656,0.0,-1
2025-10-22 22:00:00,182.09,0.8921204276352606,-18.208999999999662,-18.208999999999662,0.0,-1
2025-10-22 22:05:00,181.8,0.8948261113755996,-18.179999999999836,-18.179999999999836,0.0,-1
2025-10-22 22:10:00,180.98,0.8687671034201998,-18.097999999999672,-18.097999999999672,0.0,-1
2025-10-22 22:15:00,180.56,0.8431408817473278,-18.055999999999983,-18.055999999999983,0.0,-1
2025-10-22 22:20:00,181.28,0.8436308187653775,-18.127999999999815,-18.127999999999815,0.0,-1
2025-10-22 22:25:00,181.11,0.816228617424994,-18.11099999999982,-18.11099999999982,0.0,-1
2025-10-22 22:30:00,180.9,0.8072122876089228,-18.089999999999975,-18.089999999999975,0.0,-1
2025-10-22 22:35:00,181.31,0.7995542670654295,-18.130999999999915,-18.130999999999915,0.0,-1
2025-10-22 22:40:00,180.54,0.8031575337036148,-18.053999999999917,-18.053999999999917,0.0,-1
2025-10-22 22:45:00,180.88,0.804360567010499,-18.08799999999991,-18.08799999999991,0.0,-1
2025-10-22 22:50:00,180.89,0.7983348122240347,-18.088999999999658,-18.088999999999658,0.0,-1
2025-10-22 22:55:00,180.91,0.7641680399223174,-18.090999999999724,-18.090999999999724,0.0,-1
2025-10-22 23:00:00,181.81,0.7860131799278657,-18.18099999999987,-18.18099999999987,0.0,-1
2025-10-22 23:05:00,182.17,0.7577265242187314,-18.216999999999928,-18.216999999999928,0.0,-1
2025-10-22 23:10:00,181.8,0.7307460582031075,-18.179999999999836,-18.179999999999836,0.0,-1
2025-10-22 23:15:00,181.66,0.7235499111885995,-18.165999999999656,-18.165999999999656,0.0,-1
2025-10-22 23:20:00,181.46,0.7047249175322695,-18.145999999999844,-18.145999999999844,0.0,-1
2025-10-22 23:25:00,181.37,0.7186731377085364,-18.13699999999983,-18.13699999999983,0.0,-1
2025-10-22 23:30:00,181.17,0.7259107707293547,-18.116999999999734,-18.116999999999734,0.0,-1
2025-10-22 23:35:00,181.23,0.7062028585344,-18.12299999999965,-18.12299999999965,0.0,-1
2025-10-22 23:40:00,180.6,0.6879026543533727,-18.05999999999983,-18.05999999999983,0.0,-1
2025-10-22 23:45:00,180.5,0.6666238933281329,-18.049999999999784,-18.049999999999784,0.0,-1
2025-10-22 23:50:00,180.41,0.6418650438046963,-18.04099999999977,-18.04099999999977,0.0,-1
2025-10-22 23:55:00,180.21,0.6188746835329338,-18.020999999999674,-18.020999999999674,0.0,-1
2025-10-23 00:00:00,179.8,0.5989550632805817,-17.979999999999734,-17.979999999999734,0.0,-1
2025-10-23 00:05:00,180.28,0.5854582730462542,-18.027999999999622,-18.027999999999622,0.0,-1
2025-10-23 00:10:00,180.17,0.5829255392572348,-18.016999999999825,-18.016999999999825,0.0,-1
2025-10-23 00:15:00,179.4,0.5770022864531466,-17.939999999999827,-17.939999999999827,0.0,-1
2025-10-23 00:20:00,179.61,0.5943592659922091,-17.960999999999956,-17.960999999999956,0.0,-1
2025-10-23 00:25:00,179.51,0.5733336041356236,-17.950999999999624,-17.950999999999624,0.0,-1
2025-10-23 00:30:00,179.93,0.6023812038402212,-17.99299999999988,-17.99299999999988,0.0,-1
2025-10-23 00:35:00,180.67,0.5757825464230618,-18.06699999999978,-18.06699999999978,0.0,-1
2025-10-23 00:40:00,180.6,0.5675123645357009,-18.05999999999983,-18.05999999999983,0.0,-1
2025-10-23 00:45:00,180.39,0.5562614813545792,-18.038999999999703,-18.038999999999703,0.0,-1
2025-10-23 00:50:00,179.85,0.5315285184006813,-17.9849999999999,-17.9849999999999,0.0,-1
2025-10-23 00:55:00,180.15,0.5078479099434889,-18.01499999999976,-18.01499999999976,0.0,-1
2025-10-23 01:00:00,179.55,0.49157305923323985,-17.954999999999757,-17.954999999999757,0.0,-1
2025-10-23 01:05:00,178.88,0.48003212643086446,-17.887999999999806,-17.887999999999806,0.0,-1
2025-10-23 01:10:00,178.96,0.5300298316858032,-17.895999999999788,-17.895999999999788,0.0,-1
2025-10-23 01:15:00,179.04,0.5300277008511031,-17.90399999999977,-17.90399999999977,0.0,-1
2025-10-23 01:20:00,178.87,0.5564542936474512,-17.886999999999773,-17.886999999999773,0.0,-1
2025-10-23 01:25:00,177.78,0.5388504155297763,-17.77799999999985,-17.77799999999985,0.0,-1
2025-10-23 01:30:00,177.35,0.5767896715633632,-17.734999999999843,-17.734999999999843,0.0,-1
2025-10-23 01:35:00,178.08,0.5677332664516956,-17.80799999999971,-17.80799999999971,0.0,-1
2025-10-23 01:40:00,177.9,0.5650380331337175,-17.78999999999968,-17.78999999999968,0.0,-1
2025-10-23 01:45:00,178.4,0.551106745052738,-17.839999999999634,-17.839999999999634,0.0,-1
2025-10-23 01:50:00,178.64,0.530313406120399,-17.863999999999862,-17.863999999999862,0.0,-1
2025-10-23 01:55:00,178.38,0.5088624485403698,-17.83799999999985,-17.83799999999985,0.0,-1
2025-10-23 02:00:00,179.01,0.4960865593589157,-17.90099999999967,-17.90099999999967,0.0,-1
2025-10-23 02:05:00,179.29,0.47708037654756386,-17.928999999999746,-17.928999999999746,0.0,-1
2025-10-23 02:10:00,178.95,0.45657463536559484,-17.894999999999754,-17.894999999999754,0.0,-1
2025-10-23 02:15:00,178.74,0.45324787569662356,-17.873999999999626,-17.873999999999626,0.0,-1
2025-10-23 02:20:00,178.2,0.43373017028972033,-17.819999999999823,-17.819999999999823,0.0,-1
2025-10-23 02:25:00,177.89,0.4120351581261686,-17.78899999999993,-17.78899999999993,0.0,-1
2025-10-23 02:30:00,178.51,0.40188978968858585,-17.850999999999715,-17.850999999999715,0.0,-1
2025-10-23 02:35:00,178.26,0.40675480471082964,-17.825999999999738,-17.825999999999738,0.0,-1
2025-10-23 02:40:00,178.97,0.3905580329457709,-17.89699999999982,-17.89699999999982,0.0,-1
2025-10-23 02:45:00,178.6,0.3869467448782161,-17.85999999999973,-17.85999999999973,0.0,-1
2025-10-23 02:50:00,178.95,0.37645054881548706,-17.894999999999754,-17.894999999999754,0.0,-1
2025-10-23 02:55:00,178.84,0.38313265247152567,-17.883999999999958,-17.883999999999958,0.0,-1
2025-10-23 03:00:00,179.51,0.39005174872355886,-17.950999999999624,-17.950999999999624,0.0,-1
2025-10-23 03:05:00,179.56,0.38433376667187624,-17.95599999999979,-17.95599999999979,0.0,-1
2025-10-23 03:10:00,179.68,0.37545278333817017,-17.967999999999904,-17.967999999999904,0.0,-1
2025-10-23 03:15:00,180.25,0.37363472738544334,-18.024999999999807,-18.024999999999807,0.0,-1
2025-10-23 03:20:00,179.87,0.3683751040007696,-17.986999999999682,-17.986999999999682,0.0,-1
2025-10-23 03:25:00,179.55,0.3870625965721429,-17.954999999999757,-17.954999999999757,0.0,-1
2025-10-23 03:30:00,180.23,0.3787009825312763,-18.02299999999974,-18.02299999999974,0.0,-1
2025-10-23 03:35:00,180.18,0.39093662663618395,-18.01799999999986,-18.01799999999986,0.0,-1
2025-10-23 03:40:00,179.75,0.37872686759074214,-17.974999999999852,-17.974999999999852,0.0,-1
2025-10-23 03:45:00,179.94,0.37310351990568996,-17.99399999999963,-17.99399999999963,0.0,-1
2025-10-23 03:50:00,180.21,0.37788183991242624,-18.020999999999674,-18.020999999999674,0.0,-1
2025-10-23 03:55:00,180.09,0.36660456563296717,-18.008999999999844,-18.008999999999844,0.0,-1
2025-10-23 04:00:00,179.97,0.3704185252306135,-17.997000000000014,-17.997000000000014,0.0,-1
2025-10-23 04:05:00,180.13,0.36467434485699773,-18.012999999999977,-18.012999999999977,0.0,-1
2025-10-23 04:10:00,180.33,0.35076903451006847,-18.032999999999788,-18.032999999999788,0.0,-1
2025-10-23 04:15:00,180.61,0.3671426749022053,-18.060999999999865,-18.060999999999865,0.0,-1
2025-10-23 04:20:00,179.97,0.38591819812347605,-17.997000000000014,-17.997000000000014,0.0,-1
2025-10-23 04:25:00,179.9,0.37549546968608355,-17.98999999999978,-17.98999999999978,0.0,-1
2025-10-23 04:30:00,180.79,0.3729600789942207,-18.078999999999894,-18.078999999999894,0.0,-1
2025-10-23 04:35:00,180.8,0.3677486447803486,-18.079999999999643,-18.079999999999643,0.0,-1
2025-10-23 04:40:00,180.5,0.3721951701531813,-18.049999999999784,-18.049999999999784,0.0,-1
2025-10-23 04:45:00,180.89,0.3648955151422385,-18.088999999999658,-18.088999999999658,0.0,-1
2025-10-23 04:50:00,181.1,0.35883154977493587,-18.109999999999786,-18.109999999999786,0.0,-1
2025-10-23 04:55:00,181.03,0.3596292962195816,-18.102999999999838,-18.102999999999838,0.0,-1
2025-10-23 05:00:00,181.17,0.36608434648961274,-18.116999999999734,-18.116999999999734,0.0,-1
2025-10-23 05:05:00,180.84,0.37207832174035593,-18.083999999999776,-18.083999999999776,0.0,-1
2025-10-23 05:10:00,181.8,0.35907272733033035,-18.179999999999836,-18.179999999999836,0.0,-1
2025-10-23 05:15:00,181.62,0.3477103896638794,-18.161999999999807,-18.161999999999807,0.0,-1
2025-10-23 05:20:00,180.89,0.3478739332593162,-18.088999999999658,-18.088999999999658,0.0,-1
2025-10-23 05:25:00,180.95,0.33088293802650887,-18.094999999999857,-18.094999999999857,0.0,-1
2025-10-23 05:30:00,181.86,0.32581987102461474,-18.18599999999975,-18.18599999999975,0.0,-1
2025-10-23 05:35:00,181.65,0.3225470230942852,-18.164999999999907,-18.164999999999907,0.0,-1
2025-10-23 05:40:00,181.95,0.3123650928732653,-18.194999999999766,-18.194999999999766,0.0,-1
2025-10-23 05:45:00,181.78,0.33719615766803185,-18.17799999999977,-18.17799999999977,0.0,-1
2025-10-23 05:50:00,181.83,0.3495392892631718,-18.182999999999936,-18.182999999999936,0.0,-1
2025-10-23 05:55:00,181.81,0.341715054315801,-18.18099999999987,-18.18099999999987,0.0,-1
2025-10-23 06:00:00,181.6,0.3415925504361012,-18.15999999999974,-18.15999999999974,0.0,-1
2025-10-23 06:05:00,181.66,0.3414787968335228,-18.165999999999656,-18.165999999999656,0.0,-1
2025-10-23 06:10:00,181.78,0.3613731684882715,-18.17799999999977,-18.17799999999977,0.0,-1
2025-10-23 06:15:00,182.15,0.45698937073910845,-18.21499999999986,-18.21499999999986,0.0,-1
2025-10-23 06:20:00,182.1,0.48363298711488734,-18.20999999999998,-18.20999999999998,0.0,-1
2025-10-23 06:25:00,182.05,0.48265920232096676,-18.204999999999814,-18.204999999999814,0.0,-1
2025-10-23 06:30:00,182.25,0.48961211644089864,-18.224999999999625,-18.224999999999625,0.0,-1
2025-10-23 06:35:00,182.1,0.4774969652665483,-18.20999999999998,-18.20999999999998,0.0,-1
2025-10-23 06:40:00,182.1,0.476961467747509,-18.20999999999998,-18.20999999999998,0.0,-1
2025-10-23 06:45:00,182.07,0.472892791479831,-18.20699999999988,-18.20699999999988,0.0,-1
2025-10-23 06:50:00,181.97,0.4769718778027003,-18.196999999999832,-18.196999999999832,0.0,-1
2025-10-23 06:55:00,182.33,0.5193310293882212,-18.23299999999989,-18.23299999999989,0.0,-1
2025-10-23 07:00:00,182.63,0.5450930987176337,-18.26299999999975,-18.26299999999975,0.0,-1
2025-10-23 07:05:00,182.5,0.536157877380659,-18.249999999999886,-18.249999999999886,0.0,-1
2025-10-23 07:10:00,182.55,0.5242894575677551,-18.254999999999768,-18.254999999999768,0.0,-1
2025-10-23 07:15:00,182.85,0.5154116391700587,-18.28499999999991,-18.28499999999991,0.0,-1
2025-10-23 07:20:00,182.75,0.5364536649436261,-18.274999999999864,-18.274999999999864,0.0,-1
2025-10-23 07:25:00,183.23,0.57170697459051,-18.32299999999975,-18.32299999999975,0.0,-1
2025-10-23 07:30:00,183.25,0.5915850478340446,-18.324999999999818,-18.324999999999818,0.0,-1
2025-10-23 07:35:00,182.87,0.609328972988756,-18.286999999999978,-18.286999999999978,0.0,-1
2025-10-23 07:40:00,182.7,0.6036626177752735,-18.269999999999698,-18.269999999999698,0.0,-1
2025-10-23 07:45:00,182.68,0.6012581450770392,-18.26799999999963,-18.26799999999963,0.0,-1
2025-10-23 07:50:00,183.01,0.5783111347143937,-18.300999999999874,-18.300999999999874,0.0,-1
2025-10-23 07:55:00,182.87,0.562003196520508,-18.286999999999978,-18.286999999999978,0.0,-1
2025-10-23 08:00:00,182.94,0.5582886824833303,-18.293999999999926,-18.293999999999926,0.0,-1
2025-10-23 08:05:00,182.83,0.5576966337345218,-18.282999999999845,-18.282999999999845,0.0,-1
2025-10-23 08:10:00,182.79,0.5578611598963419,-18.278999999999712,-18.278999999999712,0.0,-1
2025-10-23 08:15:00,183.35,0.5680139341894596,-18.334999999999866,-18.334999999999866,0.0,-1
2025-10-23 08:20:00,183.77,0.566727224604499,-18.37699999999984,-18.37699999999984,0.0,-1
2025-10-23 08:25:00,183.59,0.549818137132748,-18.35899999999981,-18.35899999999981,0.0,-1
2025-10-23 08:30:00,183.63,0.5341168416232649,-18.36299999999966,-18.36299999999966,0.0,-1
2025-10-23 08:35:00,183.84,0.5309656386501732,-18.383999999999787,-18.383999999999787,0.0,-1
2025-10-23 08:40:00,184.15,0.5151823787465896,-18.41499999999968,-18.41499999999968,0.0,-1
2025-10-23 08:45:00,184.04,0.4940979231218331,-18.403999999999883,-18.403999999999883,0.0,-1
2025-10-23 08:50:00,183.94,0.4973766428988445,-18.393999999999835,-18.393999999999835,0.0,-1
2025-10-23 08:55:00,184.01,0.4861354541203538,-18.400999999999783,-18.400999999999783,0.0,-1
2025-10-23 09:00:00,184.21,0.5106972073974723,-18.42099999999988,-18.42099999999988,0.0,-1
2025-10-23 09:05:00,184.46,0.512075978297653,-18.445999999999856,-18.445999999999856,0.0,-1
2025-10-23 09:10:00,184.58,0.5019276941335332,-18.457999999999686,-18.457999999999686,0.0,-1
2025-10-23 09:15:00,184.39,0.5117900016954228,-18.438999999999908,-18.438999999999908,0.0,-1
2025-10-23 09:20:00,184.15,0.4923764301457504,-18.41499999999968,-18.41499999999968,0.0,-1
2025-10-23 09:25:00,184.09,0.5100638279924832,-18.408999999999764,-18.408999999999764,0.0,-1
2025-10-23 09:30:00,184.31,0.5072021259930201,-18.430999999999642,-18.430999999999642,0.0,-1
2025-10-23 09:35:00,184.08,0.4974019741363761,-18.40799999999973,-18.40799999999973,0.0,-1
2025-10-23 09:40:00,183.9,0.48973040455520545,-18.389999999999702,-18.389999999999702,0.0,-1
2025-10-23 09:45:00,184.45,0.4768925185155481,-18.444999999999823,-18.444999999999823,0.0,-1
2025-10-23 09:50:00,184.74,0.47711448147872454,-18.47399999999965,-18.47399999999965,0.0,-1
2025-10-23 09:55:00,184.84,0.46517773280167296,-18.48399999999998,-18.48399999999998,0.0,-1
2025-10-23 10:00:00,184.69,0.46123646617298386,-18.468999999999767,-18.468999999999767,0.0,-1
2025-10-23 10:05:00,184.82,0.4532910043034846,-18.481999999999914,-18.481999999999914,0.0,-1
2025-10-23 10:10:00,185.37,0.437341646853235,-18.53699999999975,-18.53699999999975,0.0,-1
2025-10-23 10:15:00,186.33,0.46181724350657544,-18.63299999999981,-18.63299999999981,0.0,-1
2025-10-23 10:20:00,186.33,0.45025886897039025,-18.63299999999981,-18.63299999999981,0.0,-1
2025-10-23 10:25:00,186.25,0.4616689497582185,-18.62499999999983,-18.62499999999983,0.0,-1
2025-10-23 10:30:00,186.05,0.44726402477549,-18.604999999999734,-18.604999999999734,0.0,-1
2025-10-23 10:35:00,186.09,0.4503165944343842,-18.608999999999867,-18.608999999999867,0.0,-1
2025-10-23 10:40:00,186.33,0.43600826626049966,-18.63299999999981,-18.63299999999981,0.0,-1
2025-10-23 10:45:00,186.52,0.4255791043847491,-18.651999999999873,-18.651999999999873,0.0,-1
2025-10-23 10:50:00,186.7,0.4223234540715524,-18.669999999999902,-18.669999999999902,0.0,-1
2025-10-23 10:55:00,187.4,0.4121574930664416,-18.739999999999952,-18.739999999999952,0.0,-1
2025-10-23 11:00:00,187.01,0.41414624356169566,-18.700999999999794,-18.700999999999794,0.0,-1
2025-10-23 11:05:00,186.94,0.4224215118787175,-18.693999999999846,-18.693999999999846,0.0,-1
2025-10-23 11:10:00,186.63,0.4429628324588077,-18.662999999999954,-18.662999999999954,0.0,-1
2025-10-23 11:15:00,186.57,0.4534654872831788,-18.656999999999755,-18.656999999999755,0.0,-1
2025-10-23 11:20:00,186.27,0.46821795247723724,-18.626999999999896,-18.626999999999896,0.0,-1
2025-10-23 11:25:00,187.13,0.4562023844431497,-18.71299999999991,-18.71299999999991,0.0,-1
2025-10-23 11:30:00,187.62,0.4807593569829235,-18.76199999999983,-18.76199999999983,0.0,-1
2025-10-23 11:35:00,186.95,0.4707051171984292,-18.69499999999988,-18.69499999999988,0.0,-1
2025-10-23 11:40:00,187.24,0.46779760882711335,-18.72399999999999,-18.72399999999999,0.0,-1
2025-10-23 11:45:00,187.39,0.47295492248231896,-18.738999999999635,-18.738999999999635,0.0,-1
2025-10-23 11:50:00,187.2,0.4791724280192964,-18.719999999999857,-18.719999999999857,0.0,-1
2025-10-23 11:55:00,187.45,0.45923154030363156,-18.744999999999834,-18.744999999999834,0.0,-1
2025-10-23 12:00:00,187.94,0.5264292874248011,-18.793999999999755,-18.793999999999755,0.0,-1
2025-10-23 12:05:00,188.25,0.5352557668944586,-18.824999999999648,-18.824999999999648,0.0,-1
2025-10-23 12:10:00,188.14,0.5320232121162817,-18.81399999999985,-18.81399999999985,0.0,-1
2025-10-23 12:15:00,188.25,0.6068786969651196,-18.824999999999648,-18.824999999999648,0.0,-1
2025-10-23 12:20:00,188.0,0.6313873614676103,-18.79999999999967,-18.79999999999967,0.0,-1
2025-10-23 12:25:00,187.95,0.6277168356484942,-18.79499999999979,-18.79499999999979,0.0,-1
2025-10-23 12:30:00,188.04,0.6493084902450288,-18.803999999999803,-18.803999999999803,0.0,-1
2025-10-23 12:35:00,187.8,0.6722150266560981,-18.77999999999986,-18.77999999999986,0.0,-1
2025-10-23 12:40:00,187.91,0.6556282390378052,-18.790999999999656,-18.790999999999656,0.0,-1
2025-10-23 12:45:00,188.01,0.6530833648208194,-18.800999999999988,-18.800999999999988,0.0,-1
2025-10-23 12:50:00,187.88,0.6478631244764761,-18.78799999999984,-18.78799999999984,0.0,-1
2025-10-23 12:55:00,187.93,0.623015758442443,-18.792999999999722,-18.792999999999722,0.0,-1
2025-10-23 13:00:00,187.54,0.614228918553697,-18.75399999999985,-18.75399999999985,0.0,-1
2025-10-23 13:05:00,187.84,0.6032125672284335,-18.783999999999708,-18.783999999999708,0.0,-1
2025-10-23 13:10:00,187.52,0.6594116695692608,-18.751999999999782,-18.751999999999782,0.0,-1
2025-10-23 13:15:00,188.07,0.676596550314312,-18.80699999999962,-18.80699999999962,0.0,-1
2025-10-23 13:20:00,188.14,0.6511253681490036,-18.81399999999985,-18.81399999999985,0.0,-1
2025-10-23 13:25:00,188.58,0.6703306989955025,-18.85799999999989,-18.85799999999989,0.0,-1
2025-10-23 13:30:00,188.34,0.7974499347815373,-18.833999999999662,-18.833999999999662,0.0,-1
2025-10-23 13:35:00,187.98,0.8162035108685705,-18.797999999999604,-18.797999999999604,0.0,-1
2025-10-23 13:40:00,188.16,0.8743318315208152,-18.815999999999633,-18.815999999999633,0.0,-1
2025-10-23 13:45:00,188.13,0.8704509864121851,-18.812999999999818,-18.812999999999818,0.0,-1
2025-10-23 13:50:00,188.36,0.8775616302398861,-18.83599999999973,-18.83599999999973,0.0,-1
2025-10-23 13:55:00,188.39,0.8848786566513221,-18.838999999999828,-18.838999999999828,0.0,-1
2025-10-23 14:00:00,188.58,0.8838158954619424,-18.85799999999989,-18.85799999999989,0.0,-1
2025-10-23 14:05:00,188.41,0.8928290457860888,-18.84099999999961,-18.84099999999961,0.0,-1
2025-10-23 14:10:00,188.42,0.8919126853727964,-18.841999999999928,-18.841999999999928,0.0,-1
2025-10-23 14:15:00,188.87,0.9082046364175971,-18.887,-18.887,0.0,-1
2025-10-23 14:20:00,188.76,0.9419043052449113,-18.87599999999992,-18.87599999999992,0.0,-1
2025-10-23 14:25:00,189.03,0.9131968548702742,-18.902999999999963,-18.902999999999963,0.0,-1
2025-10-23 14:30:00,188.9,0.9386827938081126,-18.889999999999816,-18.889999999999816,0.0,-1
2025-10-23 14:35:00,188.87,0.9323483085361062,-18.887,-18.887,0.0,-1
2025-10-23 14:40:00,188.71,0.9228948579263831,-18.870999999999754,-18.870999999999754,0.0,-1
2025-10-23 14:45:00,188.54,0.8905452252173557,-18.853999999999758,-18.853999999999758,0.0,-1
2025-10-23 14:50:00,188.27,0.8812205662732582,-18.826999999999714,-18.826999999999714,0.0,-1
2025-10-23 14:55:00,188.26,0.8532762401108812,-18.825999999999965,-18.825999999999965,0.0,-1
2025-10-23 15:00:00,188.36,0.8308993658172483,-18.83599999999973,-18.83599999999973,0.0,-1
2025-10-23 15:05:00,188.59,0.874406553973159,-18.85899999999964,-18.85899999999964,0.0,-1
2025-10-23 15:10:00,188.71,0.8869489429750771,-18.870999999999754,-18.870999999999754,0.0,-1
2025-10-23 15:15:00,188.93,0.8985954470482868,-18.89299999999963,-18.89299999999963,0.0,-1
2025-10-23 15:20:00,189.24,0.8801243436876939,-18.923999999999808,-18.923999999999808,0.0,-1
2025-10-23 15:25:00,189.01,0.8558297477100009,-18.900999999999897,-18.900999999999897,0.0,-1
2025-10-23 15:30:00,188.47,0.8704133371592867,-18.84699999999981,-18.84699999999981,0.0,-1
2025-10-23 15:35:00,188.32,0.8496695273621937,-18.83199999999988,-18.83199999999988,0.0,-1
2025-10-23 15:40:00,188.14,0.848978846836323,-18.81399999999985,-18.81399999999985,0.0,-1
2025-10-23 15:45:00,187.97,0.8483375006337287,-18.796999999999855,-18.796999999999855,0.0,-1
2025-10-23 15:50:00,187.88,0.829170536302749,-18.78799999999984,-18.78799999999984,0.0,-1
2025-10-23 15:55:00,187.94,0.8128012122811237,-18.793999999999755,-18.793999999999755,0.0,-1
2025-10-23 16:00:00,186.72,0.7911725542610428,-18.67199999999997,-18.67199999999997,0.0,-1
2025-10-23 16:05:00,187.02,0.786088800385254,-18.701999999999828,-18.701999999999828,0.0,-1
2025-10-23 16:10:00,187.43,0.7713681717863082,-18.742999999999768,-18.742999999999768,0.0,-1
2025-10-23 16:15:00,188.57,0.7619847309444281,-18.856999999999857,-18.856999999999857,0.0,-1
2025-10-23 16:20:00,188.97,0.7468429644483984,-18.896999999999764,-18.896999999999764,0.0,-1
2025-10-23 16:25:00,188.98,0.723497038416369,-18.897999999999797,-18.897999999999797,0.0,-1
2025-10-23 16:30:00,188.34,0.7003901071009145,-18.833999999999662,-18.833999999999662,0.0,-1
