start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-14 09:25:00,2025-01-14 10:15:00,10,11.393687445953617,5.617421140284364,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 10:20:00,2025-01-14 13:00:00,32,-673.952955794791,611.7507592712,0,EXIT_STOP_LOSS,False
2025-01-14 13:05:00,2025-01-14 14:40:00,19,5.354761041168899,16.30946569259106,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 14:45:00,2025-01-14 16:00:00,15,14.009314524252545,6.639674924217275,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 16:05:00,2025-01-14 17:05:00,12,4.510182402794555,11.259727499999599,1,EXIT_PROFIT_TARGET_MET,True
2025-01-14 17:10:00,2025-01-14 19:30:00,28,1.6658038077601418,8.160000000000082,0,EXIT_PROFIT_TARGET_MET,False
2025-01-14 19:35:00,2025-01-15 03:40:00,97,-873.9084501925386,790.8588945340623,0,EXIT_STOP_LOSS,False
2025-01-15 03:45:00,2025-01-15 12:55:00,110,1.3141457484163084,61.61250000000024,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 13:00:00,2025-01-15 14:10:00,14,3.60365602957296,52.74683375609408,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 14:15:00,2025-01-15 16:10:00,23,3.3735592301400175,31.73420168345109,1,EXIT_PROFIT_TARGET_MET,True
2025-01-15 16:15:00,2025-01-15 20:20:00,49,-695.9093732488227,636.9356710710942,0,EXIT_STOP_LOSS,False
2025-01-15 20:25:00,2025-01-16 00:30:00,49,5.284223154618132,16.777499999999918,1,EXIT_PROFIT_TARGET_MET,True
2025-01-16 00:35:00,2025-01-16 01:45:00,14,6.588580099741762,20.345250470603787,1,EXIT_PROFIT_TARGET_MET,True
2025-01-16 01:50:00,2025-01-16 11:20:00,114,-741.9443646247253,700.6877069000249,0,EXIT_STOP_LOSS,False
2025-01-16 11:25:00,2025-01-16 12:45:00,16,1.6085590766913356,14.443515000000275,1,EXIT_PROFIT_TARGET_MET,True
2025-01-16 12:50:00,2025-01-16 15:20:00,30,2.2718289287599305,87.5787087711443,1,EXIT_PROFIT_TARGET_MET,True
