adx,plus_di,minus_di,atr,label,exit_status
28.408254327976223,36.42297480372002,36.53084631818441,3.6256640548267147,-1,END_OF_WINDOW
26.38965492840611,36.422974803720024,36.53084631818441,3.366688050910521,-1,END_OF_WINDOW
24.871753494612076,35.07655651035502,38.877058565868886,3.2462103329883294,-1,END_OF_WINDOW
23.47957430802419,40.00935104978403,35.92323276897678,3.2621953092034346,-1,END_OF_WINDOW
22.413999424909186,41.55292518154878,34.99891916674235,3.1091813585460386,-1,END_OF_WINDOW
21.92542058667551,45.04702210357267,32.90660546046133,3.0706684043641905,-1,END_OF_WINDOW
20.418654944042014,39.7935436249853,39.137859206805025,3.2277635183381754,-1,END_OF_WINDOW
19.01951541873948,37.354347842540626,36.73885443329668,3.192923267028323,-1,END_OF_WINDOW
18.591437567771877,33.41028012401778,43.41829756313396,3.314857319383449,-1,END_OF_WINDOW
18.1939367061591,31.759412370922327,41.272913954399904,3.2380817965703628,-1,END_OF_WINDOW
18.434943415085087,48.38579481416975,31.217032611715002,3.975361668243904,-1,END_OF_WINDOW
18.65873535908779,44.90172089517607,28.96921484684075,3.977835834797894,-1,END_OF_WINDOW
18.527943311259495,43.51331668003841,30.978155010202023,3.8115618465980514,-1,END_OF_WINDOW
17.47105418601547,38.88343100104387,36.08595181164597,3.9607360004124827,-1,END_OF_WINDOW
16.610412844289453,38.6689277367346,34.69128185757505,3.8256834289544277,-1,END_OF_WINDOW
15.993361855748955,34.93859496930367,40.991514771821635,3.9317060411719646,-1,END_OF_WINDOW
15.420385937818493,33.32801600567636,39.10191184312007,3.827298466802524,-1,END_OF_WINDOW
14.888336871168777,32.98329975176663,38.69747539034793,3.591062862030914,-1,END_OF_WINDOW
14.670903181279309,31.6347972041305,40.135456382806254,3.4767012290286905,-1,END_OF_WINDOW
14.60201318776201,29.857751275548747,39.34266740617082,3.420508284098074,-1,END_OF_WINDOW
14.538043908067374,28.677542021422575,37.78754090899232,3.306900549519635,-1,END_OF_WINDOW
13.989778097085724,31.589656053809268,36.24466603830972,3.20140765312537,-1,END_OF_WINDOW
13.806818435489898,39.995274579401524,31.791262960185236,3.3891642493306953,-1,END_OF_WINDOW
14.142999141861011,41.03107137326717,28.211882189830657,3.546366802949942,-1,END_OF_WINDOW
13.4626415717737,36.39686780478156,33.18364450517064,3.712340602739224,-1,END_OF_WINDOW
13.024074515293684,34.419333450600966,29.722423248946647,3.8486019882578435,-1,END_OF_WINDOW
12.99420475869575,35.83311522692832,27.81029224619651,3.819416131953716,-1,END_OF_WINDOW
13.238531981473372,37.64160918107781,27.026480696543665,3.6494578368141686,-1,END_OF_WINDOW
14.515782387239701,45.2064383977215,23.747840755529808,3.856639419898884,-1,END_OF_WINDOW
15.701800621165578,43.715435354415284,22.96458721701988,3.703308032763252,-1,END_OF_WINDOW
17.232549762409832,44.39357548858169,20.352044878815448,3.8802146018516117,-1,END_OF_WINDOW
18.832211170719557,45.83412989866171,19.81773425328365,3.7001992731479345,-1,END_OF_WINDOW
21.23044361157008,53.57321164689815,16.72939659668145,4.070185039351661,-1,END_OF_WINDOW
23.45737373521699,48.62876174590544,15.185384938554199,4.16374325082655,-1,END_OF_WINDOW
25.525237421460552,44.66015548601091,13.946101609874157,4.209904447196078,-1,END_OF_WINDOW
26.206220194609678,39.9386347179781,19.203867193359084,4.371339843824916,-1,END_OF_WINDOW
26.455425569997292,38.05680335474753,20.62976952249522,4.25981556926599,-1,END_OF_WINDOW
